source,author,title,description,url,urlToImage,publishedAt,content
"{'id': None, 'name': 'Quartz India'}",Susan Howson, When will interest rates come down?,"Good morning, Quartz readers!Read more...",https://qz.com/emails/daily-brief/1851214563/fed-interest-rates-unchanged-when-will-they-come-down,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/33ba7ef87e0cdd9a2645f865a95d9649.jpg",2024-02-01T11:00:00Z,"Good morning, Quartz readers!
Heres what you need to know
The Federal Reserve left rates how they already were. At yesterdays meeting, the rates remained unchangedbut you can consult these projecti… [+4208 chars]"
"{'id': None, 'name': 'The New York Review of Books'}",Gary Saul Morson,Russian Exceptionalism,"When Russian troops seized Crimea in 2014, German chancellor Angela Merkel, reporting on her conversation with Vladimir Putin, told President Obama that the Russian president seemed to dwell “in another world.” In a sense she was right: Russians and Westerner…",https://www.nybooks.com/articles/2024/02/22/russian-exceptionalism-foundations-of-eurasianism/,https://www.nybooks.com/wp-content/uploads/2024/01/morson_1-022224-900.jpg,2024-02-01T13:00:00Z,"When Russian troops seized Crimea in 2014, German chancellor Angela Merkel, reporting on her conversation with Vladimir Putin, told President Obama that the Russian president seemed to dwell “in anot… [+32181 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera,"Russia-Ukraine war: List of key events, day 708","As the war enters its 708th day, these are the main developments.",https://www.aljazeera.com/news/2024/2/1/russia-ukraine-war-list-of-key-events-day-708,https://www.aljazeera.com/wp-content/uploads/2024/02/11986149-1706751495.jpg?resize=1920%2C1440,2024-02-01T01:41:33Z,"Here is the situation on Thursday, February 1, 2024.
Fighting
<ul><li>A Russian bomb hit a hospital in northeastern Ukraine, forcing the evacuation of dozens of patients, smashing windows and damag… [+2812 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera,"Russia-Ukraine war: List of key events, day 710","As the war enters its 710th day, these are the main developments.",https://www.aljazeera.com/news/2024/2/3/russia-ukraine-war-list-of-key-events-day-710,https://www.aljazeera.com/wp-content/uploads/2024/02/2024-02-02T141023Z_153578854_RC2EU5AIFRAE_RTRMADP_3_UKRAINE-CRISIS-WORLD-COURT-GENOCIDE-1706959776.jpg?resize=1920%2C1440,2024-02-03T11:06:20Z,"Here is the situation on Friday, February 3, 2024.
Politics and diplomacy
<ul><li>The International Court of Justice (ICJ) ruled that parts of Ukraines case against Russia, arguing that Moscow base… [+1534 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera,"Russia-Ukraine war: List of key events, day 715","As the war enters its 715th day, these are the main developments.",https://www.aljazeera.com/news/2024/2/8/russia-ukraine-war-list-of-key-events-day-715,https://www.aljazeera.com/wp-content/uploads/2024/02/AP24038321264373-1707352765.jpg?resize=1920%2C1440,2024-02-08T01:16:03Z,"Here is the situation on Thursday, February 8, 2024.
Fighting
<ul><li>At least five people were killed and 50 injured, after Russia fired a wave of missiles and Shahed-type drones at six regions of… [+3750 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera,"Russia-Ukraine war: List of key events, day 714","As the war enters its 714th day, these are the main developments.",https://www.aljazeera.com/news/2024/2/7/russia-ukraine-war-list-of-key-events-day-714,https://www.aljazeera.com/wp-content/uploads/2024/02/2024-02-06T220041Z_1999063342_RC2VW5AA10FF_RTRMADP_3_UKRAINE-CRISIS-EAST-FRONTLINE-1707265747.jpg?resize=1920%2C1440,2024-02-07T01:20:47Z,"Here is the situation on Wednesday, February 7, 2024.
Fighting
<ul><li>Vadym Filashkin, the governor of Ukraines eastern Donetsk region, said Russia was firing between 1,500 and 2,500 shells and ro… [+4469 chars]"
"{'id': 'wired', 'name': 'Wired'}","Matt Burgess, Dhruv Mehrotra",China’s Hackers Keep Targeting US Water and Electricity Supplies,"Plus: Russia was likely behind widespread GPS outages, Vault 7 leaker was sentenced, police claim to trace Monero cryptocurrency, and more.",https://www.wired.com/story/china-hackers-us-water-electricity-moreno-vault-7/,"https://media.wired.com/photos/65bd1c471d8a9e5e83f03f22/191:100/w_1280,c_limit/China%E2%80%99s-Hackers-Keep-Targeting-US-Water-and-Electricity-Supplies-Security-GettyImages-1784871790.jpg",2024-02-03T14:00:00Z,"An indictment from the US Department of Justice may have solved the mystery of how disgraced cryptocurrency exchange FTX lost over $400 million in crypto. The indictment, filed last week, alleges tha… [+3401 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",,Putin challenger: 'People want a normal future for Russia',Russian anti-war politician Boris Nadezhdi speaks to the BBC after he is rejected as a candidate in next month's presidential vote.,https://www.bbc.co.uk/news/av/world-europe-68245470,https://ichef.bbci.co.uk/news/1024/branded_news/EE1F/production/_132595906_p0h9vw65.jpg,2024-02-08T17:05:31Z,"Russia's election commission has rejected anti-war challenger Boris Nadezhdin as a candidate in next month's presidential vote.
Mr Nadezhdin has been relatively critical of Vladimir Putin's full-sca… [+440 chars]"
"{'id': 'bbc-news', 'name': 'BBC News'}",https://www.facebook.com/bbcnews,Tucker Carlson to interview Russia's Putin,The ex-Fox News host will be the first Western journalist to interview Vladimir Putin since Russia invaded Ukraine.,https://www.bbc.co.uk/news/world-europe-68223148,https://ichef.bbci.co.uk/news/1024/branded_news/A205/production/_132577414_4b0d0a8d011b6d014aa4fcd0b957e7e0b79577e90_0_4000_26671000x667.jpg,2024-02-06T19:35:19Z,"Former Fox News host, Tucker Carlson, says he will ""soon"" interview Russian President Vladimir Putin in Moscow.
In a video posted on X, formerly Twitter, Carlson said he wanted to do the interview b… [+2246 chars]"
"{'id': 'ars-technica', 'name': 'Ars Technica'}",Stephen Clark,Rocket Report: SpaceX at the service of a rival; Endeavour goes vertical,The US military appears interested in owning and operating its own fleet of Starships.,https://arstechnica.com/space/2024/02/rocket-report-spacex-at-the-service-of-a-rival-endeavourgoes-vertical/,https://cdn.arstechnica.net/wp-content/uploads/2024/02/GFNrsMPWIAAWxNw-760x380.jpeg,2024-02-02T12:00:25Z,"Enlarge/ Space shuttle Endeavour, seen here in protective wrapping, was mounted on an external tank and inert solid rocket boosters at the California Science Center.
1
Welcome to Edition 6.29 of th… [+15369 chars]"
"{'id': 'business-insider', 'name': 'Business Insider'}",sbaker@insider.com (Sinéad Baker),"Russia may be replacing 100 tanks a month — but with older models which 'smacks of absolute desperation,' expert says","Russia is replacing lost tanks at a rate of 100 a month, the UK MOD said. But some experts say that is only possible if it's resorting to aged models.",https://www.businessinsider.com/russia-replacing-100-tanks-month-intel-experts-say-old-vehicles-2024-1,https://i.insider.com/65ba64f47a3d2714887620a6?width=1200&format=jpeg,2024-02-07T15:43:15Z,"A UK intelligence claim that Russia is generating more than 100 tanks a month likely means it is relying on older models kept in storage, but it can't keep pulling them out forever, experts told Busi… [+3550 chars]"
"{'id': None, 'name': 'NPR'}",The Associated Press,Ukraine's Zelenskyy is replacing the army's leader in a war strategy shake-up,Ukrainian President Volodymyr Zelenskyy thanked Gen. Valerii Zaluzhnyi for his two years of service as commander-in-chief and discussed possible replacements for the top military job.,https://www.npr.org/2024/02/08/1230053272/ukraine-zelenskyy-replaces-army-leader,https://media.npr.org/assets/img/2024/02/08/ap24039585124147_wide-467b465bdd81b7c38cd53de7d66f9d66cb3a5906-s1400-c100.jpg,2024-02-08T17:14:44Z,"In this photo provided by the Ukrainian Presidential Press Office, Commander-in-Chief of Ukraine's Armed Forces Valerii Zaluzhnyi attends an event for Statehood Day in Mykhailivska Square in Kyiv, Ju… [+3778 chars]"
"{'id': None, 'name': 'NPR'}",Eleanor Beardsley,European Union approves $54 billion aid for Ukraine as Hungary drops opposition,Hungary's Prime Minister Viktor Orbán had vetoed the aid package in December but joined other EU members in approving it at a summit in Brussels. His vote came with conditions the EU did not disclose.,https://www.npr.org/2024/02/01/1228316748/eu-ukraine-aid-hungary-orban,https://media.npr.org/assets/img/2024/02/01/ap24032405699855_wide-8b427a23d613e4886471c3ecb9bc0d5b91abf318-s1400-c100.jpg,2024-02-01T13:49:18Z,"From left, European Parliament President Roberta Metsola, Estonia's Prime Minister Kaja Kallas and European Council President Charles Michel arrive to a round table meeting at an EU summit in Brussel… [+2480 chars]"
"{'id': None, 'name': 'NPR'}",Anthony Kuhn,"As North Korea launches missiles and artillery, this island's residents are terrified",Residents of a South Korean island attacked by North Korea in 2010 fear it could become a flashpoint again. They hid in air raid shelters in early January after North Korea conducted artillery drills.,https://www.npr.org/2024/02/01/1228075128/north-korea-cruise-missiles-tensions-island-yeonpyeong,https://media.npr.org/assets/img/2024/01/31/gettyimages-1903209433_wide-edc120376fb133b702bafc63aa5df3f4afd5de76-s1400-c100.jpg,2024-02-01T10:02:13Z,"Loudspeakers in a village of Yeonpyeong island, near the Northern Limit Line sea boundary with North Korea, on Jan. 6, a day after North Korean shelling. North Korea fired an artillery barrage near t… [+6757 chars]"
"{'id': 'business-insider', 'name': 'Business Insider'}",Thibault Spirlet,Russia is drafting huge numbers of troops to fight in Ukraine — but it might not have enough guns for all of them,"Russia likely can't produce enough weapons to sustain a bigger mobilization drive for the war in Ukraine, the Institute for the Study of War said.",https://www.businessinsider.com/russia-not-producing-enough-weapons-equip-new-recruits-ukraine-isw-2024-2,https://i.insider.com/65c0bebc7a3d2714887789cb?width=1200&format=jpeg,2024-02-05T13:02:56Z,"A destroyed tank in Izium, Ukraine, on January 28, 2024.Anadolu via Getty Images
<ul><li>Russia is drafting hundreds of thousands of recruits to launch major assaults in Ukraine.</li><li>But it's no… [+2475 chars]"
"{'id': 'business-insider', 'name': 'Business Insider'}",Thibault Spirlet,Russia may have to raise taxes to meet the spiraling cost of invading Ukraine: UK intel,"The Kremlin will likely have to hike taxes and reduce spending to compensate for the high spending on the war in Ukraine, UK intelligence said.",https://www.businessinsider.com/russia-may-raise-taxes-impose-austerity-fund-ukraine-war-uk-2024-2,https://i.insider.com/65c0e1986fcb546d2d4c0512?width=1200&format=jpeg,2024-02-05T15:18:47Z,"Vladimir Putin speaking at a meeting with supporters at the Gosiny Dvor shopping mall in Moscow, Russia, on January 31, 2024.Getty Images
<ul><li>The Kremlin has plans to hike Russia's spending by 2… [+3162 chars]"
"{'id': 'business-insider', 'name': 'Business Insider'}",Ella Sherman,"Russian officers were 'negligent' for launching armored vehicle attacks without the tools to fend off the enemy's exploding drones, war bloggers say",Russian war bloggers slammed their military's failure to protect armored vehicles from drones after a recent slaughter.,https://www.businessinsider.com/russian-war-bloggers-angry-armored-vehicles-fighting-without-drone-protection-2024-2,https://i.insider.com/65c2882f7a3d2714887842ab?width=1200&format=jpeg,2024-02-06T19:48:22Z,"A view of a destroyed tank as the Russia-Ukraine war continues in Izium, Ukraine on January 28, 2024.Ignacio Marin/Anadolu via Getty Images
<ul><li>Russia keeps sending armored vehicles out without … [+3230 chars]"
"{'id': 'business-insider', 'name': 'Business Insider'}",Sinéad Baker,A tactical switch by Ukraine could make it even harder for an already struggling Russia to make any progress in the war,"Ukraine is investing millions in new fortifications. Both it and Russia find it harder to attack than defend, so Ukraine likely has a new edge.",https://www.businessinsider.com/ukraine-new-defenses-harder-for-russia-to-gain-ground-expert-2024-2,https://i.insider.com/65c224687a3d27148877f8e4?width=1200&format=jpeg,2024-02-06T13:35:41Z,"Ukrainian servicemen check anti-tank fortifications, named 'Dragon's teeth', near the Russian border in Ukraine's Chernihiv region in January 2024.REUTERS/Gleb Garanich
<ul><li>Ukraine is investing … [+4578 chars]"
"{'id': 'business-insider', 'name': 'Business Insider'}",Mikhaila Friel,Even the Kremlin called out Tucker Carlson for his diatribe against the media,"The ex-Fox News host claimed that ""not a single Western journalist has bothered to interview"" the Russian president since the war in Ukraine began.",https://www.businessinsider.com/tucker-carlson-putin-interview-kremlin-false-statement-western-media-moscow-2024-2,https://i.insider.com/65c3a7656fcb546d2d4cfafe?width=1200&format=jpeg,2024-02-07T17:01:04Z,"Tucker Carlson is set to interview Putin.Jason Koerner/Getty Images, LUDOVIC MARIN/AFP via Getty Images
<ul><li>Tucker Carlson is facing backlash for stating that Western media hasn't tried to inter… [+3213 chars]"
